minute,median,p25,p75,pair
383,4901.150553571002,2110.586467260654,11626.296585967966,ETH/SHIB
384,4948.8219174469095,2107.8973281775075,11848.976031596712,ETH/SHIB
385,4976.943897142043,2107.775353588063,11777.373760667942,ETH/SHIB
386,4977.412853205253,2107.3563708475444,11736.169821137397,ETH/SHIB
387,4987.320216830144,2116.927479296203,11845.305411349354,ETH/SHIB
388,4977.389528962101,2131.5058591930347,11918.918879639128,ETH/SHIB
389,4952.6672832185095,2140.082516642347,11977.969690614564,ETH/SHIB
390,4961.454386199862,2155.9102750823927,12044.537172454662,ETH/SHIB
391,4964.321428712807,2187.6214096560793,12172.014603256872,ETH/SHIB
392,4982.218602992535,2202.7990678076076,12209.61091537325,ETH/SHIB
393,5018.734365108055,2211.3647999493987,12298.617333689755,ETH/SHIB
394,5015.375676065206,2232.536476145939,12294.131876245847,ETH/SHIB
395,5026.984004537265,2220.4826068063267,12334.66572050415,ETH/SHIB
396,5000.20548973439,2237.7960221029557,12278.166208950557,ETH/SHIB
397,4996.644733117822,2243.2596891604494,12285.808481126054,ETH/SHIB
398,5025.347660895965,2252.7548979288886,12245.786254766626,ETH/SHIB
399,5005.703546637158,2238.510307777744,12055.992592965982,ETH/SHIB
400,4979.972313140838,2244.9361389897426,12030.775961522946,ETH/SHIB
401,4964.948389793341,2239.559681561158,12096.590969692992,ETH/SHIB
402,4993.5787272156995,2243.8375218502033,11995.684215608413,ETH/SHIB
403,4994.967540420893,2227.56863556399,12023.86312479359,ETH/SHIB
404,5026.994454202762,2231.538122366178,11956.552915633185,ETH/SHIB
405,5016.187271737983,2231.9934911744035,11935.301696310838,ETH/SHIB
406,4995.46354620042,2210.7084819772313,11938.265646851505,ETH/SHIB
407,4970.460031863008,2206.267008810775,11767.962745986493,ETH/SHIB
408,4943.0453831905825,2214.861922407055,11675.128070218994,ETH/SHIB
409,4926.892336430576,2197.5661126566165,11683.422098485576,ETH/SHIB
410,4957.134386104662,2213.2589011104837,11709.390635682155,ETH/SHIB
411,4988.840868921554,2207.2917421415023,11755.436923347479,ETH/SHIB
412,5026.873751101685,2211.474943846456,11693.57475101193,ETH/SHIB
413,5054.931957177689,2238.323470503179,11720.009114411405,ETH/SHIB
414,5065.692832237656,2261.614327878831,11825.868996250534,ETH/SHIB
415,5095.448571059141,2280.578663398538,11882.28730812331,ETH/SHIB
416,5127.303740796971,2294.9268461379156,11849.676716000888,ETH/SHIB
417,5134.662493211698,2296.1887735252053,12062.714397042486,ETH/SHIB
418,5191.4869567412725,2320.893555896533,12129.032168893622,ETH/SHIB
419,5204.598018727212,2339.4747492198,12283.076671280556,ETH/SHIB
420,5228.531793499655,2344.033109404003,12317.015259042022,ETH/SHIB
421,5268.025044516688,2390.2198416381884,12300.056553947099,ETH/SHIB
422,5316.056204684206,2404.4037392059327,12406.707699548733,ETH/SHIB
423,5358.222660518123,2412.64513123506,12516.694541059893,ETH/SHIB
424,5413.059243953902,2436.349792183558,12526.446055972927,ETH/SHIB
425,5434.878635035145,2435.0677501228975,12504.876857311634,ETH/SHIB
426,5478.304913991107,2446.0669754588503,12493.585696677403,ETH/SHIB
427,5520.760546058892,2466.0798480333597,12664.462931136573,ETH/SHIB
428,5556.876944283498,2485.2937065221945,12666.152026422997,ETH/SHIB
429,5566.155334854939,2497.7356145764797,12615.588350304191,ETH/SHIB
430,5658.754867868097,2511.314526494045,12691.346682215957,ETH/SHIB
431,5713.040985598566,2508.06245114064,12800.901959595521,ETH/SHIB
432,5732.760798197734,2517.481718735816,12719.611325247122,ETH/SHIB
433,5724.148686953607,2531.2103225665755,12683.581183884884,ETH/SHIB
434,5750.67741178596,2526.1251444829095,12729.436813491373,ETH/SHIB
435,5745.692887046807,2531.1928976517966,12776.548598663087,ETH/SHIB
436,5742.338476601633,2515.1477718086812,12757.711829895588,ETH/SHIB
437,5736.0036696629,2515.783351713777,12719.33886130808,ETH/SHIB
438,5725.5651677711485,2526.691907940515,12692.243115450286,ETH/SHIB
439,5704.505842992211,2540.201074362112,12630.778963096913,ETH/SHIB
440,5697.709396903502,2536.1292372669645,12664.739966064728,ETH/SHIB
441,5666.5952173523565,2543.7940757701076,12726.716859434197,ETH/SHIB
442,5629.0293442638385,2530.826990229068,12551.228603644895,ETH/SHIB
443,5648.007106642185,2510.8689412595363,12622.63399814363,ETH/SHIB
444,5667.454207328402,2510.785173108246,12711.73591554215,ETH/SHIB
445,5682.995271920249,2524.9519166787472,12712.184941976906,ETH/SHIB
446,5690.027184373083,2552.737202397377,12696.649133741252,ETH/SHIB
447,5675.705023718385,2558.2078564429617,12772.287053743896,ETH/SHIB
448,5719.048707443075,2552.928775817378,12789.32418431751,ETH/SHIB
449,5727.365900068899,2598.278367432119,12757.13428210949,ETH/SHIB
450,5805.7527259890185,2618.916793321641,12806.98794441589,ETH/SHIB
451,5849.0963037328665,2648.6427241615147,12977.23423316422,ETH/SHIB
452,5905.304603257257,2655.3546569730693,13085.928379401557,ETH/SHIB
453,5956.237921210224,2664.7952279916653,13151.464860929122,ETH/SHIB
454,6001.107369078269,2668.8263572092355,13399.555136456229,ETH/SHIB
455,6039.636230212865,2705.166127072043,13557.437847287027,ETH/SHIB
456,6049.532363521037,2717.03265462067,13618.926297596034,ETH/SHIB
457,6094.992486170011,2734.856007737317,13720.155588446567,ETH/SHIB
458,6032.185480334744,2718.4701140612087,13709.438724010219,ETH/SHIB
459,6014.875618726033,2739.5887575464294,13687.012133045384,ETH/SHIB
460,5990.894869756992,2726.1418767976234,13764.041580329733,ETH/SHIB
461,5962.5421711636845,2704.63676293889,13882.003572547967,ETH/SHIB
462,5992.837062053459,2687.5704634212307,13877.407477560007,ETH/SHIB
463,5957.821927482446,2685.734938306536,13883.86339462342,ETH/SHIB
464,5930.874256467358,2643.6349315007606,13886.905255218378,ETH/SHIB
465,5882.983680259523,2607.108755767002,13894.513729982347,ETH/SHIB
466,5860.4433428575785,2575.4515009242823,13835.395659468097,ETH/SHIB
467,5808.487586075904,2557.663229669291,13826.376239774176,ETH/SHIB
468,5768.583395261126,2546.2584142285323,13727.52371004996,ETH/SHIB
469,5764.649990263637,2530.478592966435,13600.613652866135,ETH/SHIB
470,5748.439294939695,2504.097884401411,13542.108507635665,ETH/SHIB
471,5748.800756145947,2510.738596478188,13429.293515386318,ETH/SHIB
472,5692.29104234681,2499.041606522172,13433.197267366548,ETH/SHIB
473,5876.420123410894,2609.381962595879,13706.456155917143,ETH/SHIB
474,5919.015221878301,2627.803286514268,13885.034997719004,ETH/SHIB
475,5863.374061011657,2626.388225263664,13900.18705218745,ETH/SHIB
476,5913.864433704305,2676.8586811207188,13861.488329074486,ETH/SHIB
477,5937.009928602866,2716.1859459745324,13939.086577153506,ETH/SHIB
478,5992.765160969531,2716.7496390261517,14181.773007724763,ETH/SHIB
479,6059.53183352945,2760.5586546415802,14236.998567756456,ETH/SHIB
480,6098.680883996499,2815.041601050424,14318.303301258346,ETH/SHIB
481,6148.43542612466,2832.491502807324,14433.07587757611,ETH/SHIB
482,6179.875052047012,2851.993483058148,14652.269655858228,ETH/SHIB
483,6257.623688366167,2876.427496223713,14941.160658862422,ETH/SHIB
484,6331.468208795513,2910.57413441566,15051.017946873788,ETH/SHIB
485,6404.053269149823,2948.1036751576175,15203.7442337413,ETH/SHIB
486,6497.478813028323,2968.8103505787135,15445.064672820412,ETH/SHIB
487,6595.285199141084,2997.948362661787,15601.75319547247,ETH/SHIB
488,6460.868883290693,2909.8565514170255,15472.595483675423,ETH/SHIB
489,6438.518844017538,2898.6043703378177,15465.887762488012,ETH/SHIB
490,6496.867027943149,2909.414265665215,15560.984272787677,ETH/SHIB
491,6484.683173107435,2875.6921908531463,15610.845976837092,ETH/SHIB
492,6486.797833452929,2880.8556766358433,15602.556231481309,ETH/SHIB
493,6510.820385756528,2887.786777145295,15491.48201189228,ETH/SHIB
494,6508.684783734227,2870.5836692718217,15606.572332309213,ETH/SHIB
495,6464.036938338731,2839.4500769633564,15705.599302729863,ETH/SHIB
496,6429.6141256325045,2825.0149829450834,15769.189656728407,ETH/SHIB
497,6435.872728230271,2814.734582561326,15687.391204600608,ETH/SHIB
498,6364.762851610145,2798.5983871645485,15486.698548020853,ETH/SHIB
499,6312.622229535506,2774.608369210851,15498.465894782914,ETH/SHIB
500,6252.397010965518,2765.369628079151,15391.848626881627,ETH/SHIB
501,6194.288334112727,2740.8929533366336,15247.23905635733,ETH/SHIB
502,6166.824794175863,2712.2701506507165,15163.39653658599,ETH/SHIB
503,6186.6156636410915,2710.213490862282,15183.31124877457,ETH/SHIB
504,6243.427916457206,2678.998117401255,15274.420642278792,ETH/SHIB
505,6269.914464416384,2688.885542724824,15175.576983999623,ETH/SHIB
506,6273.007563569091,2690.4846834442633,15222.02659356224,ETH/SHIB
507,6266.911335424381,2677.196502941219,15320.30756536492,ETH/SHIB
508,6197.879318346338,2674.00029283957,15436.489074225832,ETH/SHIB
509,6163.6833212203965,2682.6041268909485,15343.940150916413,ETH/SHIB
510,6206.397606779272,2678.4315499824356,15305.041025685901,ETH/SHIB
511,6256.621394685066,2679.9915314609916,15220.454885139441,ETH/SHIB
512,6236.630944458305,2688.770809082936,15144.500674289775,ETH/SHIB
513,6268.456809535641,2719.0026971099437,15173.950510887511,ETH/SHIB
514,6350.5522612302,2730.598549186776,15151.149986996967,ETH/SHIB
515,6332.3869981321095,2711.0712732983693,15174.624383517486,ETH/SHIB
516,6327.917281789642,2719.991610041433,15209.107779561145,ETH/SHIB
517,6297.734699668291,2743.6406184559655,15276.353208558225,ETH/SHIB
518,6269.745860393173,2766.0669361638816,15196.519275492408,ETH/SHIB
519,6238.449282296628,2767.5863344221157,14966.292321093913,ETH/SHIB
520,6201.213139751025,2753.9406970879963,14941.356747407408,ETH/SHIB
521,6166.137047036292,2731.964918318452,14861.024289574882,ETH/SHIB
522,6176.759021742749,2718.4996288238913,14732.929744412495,ETH/SHIB
523,6195.743988205168,2728.1079271912286,14630.072855674272,ETH/SHIB
524,6191.212987333219,2712.5210499276895,14618.149963063255,ETH/SHIB
525,6179.36726990932,2687.7254265843367,14447.473195868224,ETH/SHIB
526,6095.989088691246,2666.976856118473,14380.658560855714,ETH/SHIB
527,6110.072364617838,2673.67908651408,14321.64980793496,ETH/SHIB
528,6116.3688616188565,2640.4224167341,14271.77727421517,ETH/SHIB
529,6011.8322677531805,2627.2082126230175,14194.320691259807,ETH/SHIB
530,6000.773884074662,2616.232948077171,14089.743234216287,ETH/SHIB
531,5950.957341068151,2594.9931967755215,14015.423442688421,ETH/SHIB
532,5923.80888134656,2566.6338695402674,13900.23276849748,ETH/SHIB
533,5954.027967314496,2574.6238689588736,13960.175968174493,ETH/SHIB
534,5953.0168550490025,2617.8178351981264,13938.083628079108,ETH/SHIB
535,5943.512504311624,2613.1062330130226,13910.002128978167,ETH/SHIB
536,6015.343664416757,2623.8322930315385,14006.250878321589,ETH/SHIB
537,6008.5457340321345,2631.19415196009,13918.334149153934,ETH/SHIB
538,6016.170525264723,2609.6396107653927,13828.884113236407,ETH/SHIB
539,6041.689061666098,2613.964404187292,13780.789668377325,ETH/SHIB
540,6040.006572977567,2662.472606154658,13949.994562792457,ETH/SHIB
541,6087.993822699623,2708.36151900837,14014.592588009857,ETH/SHIB
542,6061.305072990846,2715.499108024452,14074.264332750528,ETH/SHIB
543,6072.938073409197,2734.712779431853,14142.443964200957,ETH/SHIB
544,6140.245246265311,2748.592845068681,14274.575827583809,ETH/SHIB
545,6177.070354920513,2778.3527407433453,14351.209794494818,ETH/SHIB
546,6314.9456468900635,2798.8970688125223,14407.546305815364,ETH/SHIB
547,6351.152393705608,2830.3533179710225,14463.298002574387,ETH/SHIB
548,6322.342886138716,2824.0802067485474,14462.805939357344,ETH/SHIB
549,6323.7928557064215,2796.2937463516096,14494.107979606564,ETH/SHIB
550,6322.441762301433,2800.4260637667458,14430.150151837006,ETH/SHIB
551,6282.922505347309,2797.7984683190266,14271.98733632168,ETH/SHIB
552,6263.36728187106,2787.627517354769,14291.297096837838,ETH/SHIB
553,6228.740972611722,2812.550048811434,14282.845685864648,ETH/SHIB
554,6198.458700132337,2800.7438684907597,14312.095627896217,ETH/SHIB
555,6248.640054241641,2786.8090006205553,14263.268065603752,ETH/SHIB
556,6212.1258322643835,2762.982679759694,14109.094637808552,ETH/SHIB
557,6207.04140058274,2732.3687861559206,13959.39414336536,ETH/SHIB
558,6206.324659993861,2735.750502422462,13860.401729131128,ETH/SHIB
559,6157.691949263905,2699.1404965854986,13778.273614744265,ETH/SHIB
560,6141.539658591101,2685.5197313518147,13812.987944249018,ETH/SHIB
561,6053.169018052476,2678.822636451597,13875.375527783139,ETH/SHIB
562,6054.098568143963,2660.096387213092,13842.66577540436,ETH/SHIB
563,6092.561922967501,2665.2031093724145,13686.28339922298,ETH/SHIB
564,6084.640722051917,2652.708183003313,13742.89185459975,ETH/SHIB
565,6057.518053682034,2647.7088144289414,13856.447791918823,ETH/SHIB
566,6004.775317500398,2665.0286774051438,13887.106206728828,ETH/SHIB
567,6010.138548408346,2662.6014161652492,13874.559757728266,ETH/SHIB
568,6028.564640621989,2664.6639333166804,13895.950982485265,ETH/SHIB
569,6042.292959314594,2686.896381695462,13789.004962924293,ETH/SHIB
570,5970.411760186694,2676.3175158009694,13692.947347832764,ETH/SHIB
571,6001.533846910781,2678.9784661815706,13766.822431066259,ETH/SHIB
572,6013.20742803402,2696.497708118347,13791.769530763188,ETH/SHIB
573,5982.288355546656,2702.768590582892,13756.8997016041,ETH/SHIB
574,5975.652658052067,2731.050112754705,13765.002248854327,ETH/SHIB
575,5961.620907477363,2722.417553393299,13755.535782128174,ETH/SHIB
576,5936.838664586089,2722.8746871618137,13631.002836980795,ETH/SHIB
577,5922.3031638416705,2716.221736676615,13681.906613978517,ETH/SHIB
578,5899.1558410186135,2700.5532042740874,13690.122747167561,ETH/SHIB
579,5868.559725250724,2723.8805072365762,13670.310186943183,ETH/SHIB
580,5886.695727682977,2703.6760841200444,13670.765204480958,ETH/SHIB
581,5888.883316657392,2683.880328235538,13587.501223788748,ETH/SHIB
582,5859.632691785415,2689.751597696073,13605.882546714141,ETH/SHIB
583,5828.301039652575,2672.711557653895,13553.940475172614,ETH/SHIB
584,5821.543053084633,2659.5379476634134,13632.322709636286,ETH/SHIB
585,5870.302152717919,2684.1092031917574,13654.694870770065,ETH/SHIB
586,5831.201113106921,2669.2146081377473,13684.11127142839,ETH/SHIB
587,5821.879475855372,2658.371912209166,13737.190774148015,ETH/SHIB
588,5852.471877878758,2633.2979940921505,13780.400318202579,ETH/SHIB
589,5816.234045496398,2630.9595085368296,13663.93525385089,ETH/SHIB
590,5850.5216938364565,2644.889957644108,13562.32963357705,ETH/SHIB
591,5876.23364400727,2658.1927738534955,13523.103909476687,ETH/SHIB
592,5874.930722512404,2656.8298420446436,13368.654936723922,ETH/SHIB
593,5920.066457843129,2664.3636442069196,13408.999266280163,ETH/SHIB
594,5960.401126977057,2678.758537694184,13376.044908359172,ETH/SHIB
595,5998.692962191389,2713.81831651402,13409.321724166708,ETH/SHIB
596,6050.500276599479,2725.0672145810727,13444.672162692237,ETH/SHIB
597,6098.136192811521,2750.6925018688726,13450.002540019283,ETH/SHIB
598,6154.948894352536,2802.089640423084,13510.755733795726,ETH/SHIB
599,6194.875671151491,2841.534874436609,13492.827854328301,ETH/SHIB
600,6200.628347162178,2853.0343728384028,13436.124347628273,ETH/SHIB
601,6251.6242539436935,2889.303322941042,13500.188270340941,ETH/SHIB
602,6279.715710026195,2913.2037120022455,13463.557710633404,ETH/SHIB
603,6298.389204990958,2941.970245233049,13482.36497719647,ETH/SHIB
604,6359.25953075561,2942.8321753238215,13615.019044853314,ETH/SHIB
605,6357.512861434327,2934.1100802942246,13673.323955180764,ETH/SHIB
606,6376.918414337892,2933.538601988771,13806.282837011086,ETH/SHIB
607,6403.270251499536,2948.699339704272,13972.603591948799,ETH/SHIB
608,6374.208170986937,2931.5252709063384,13917.786797104578,ETH/SHIB
609,6331.335878758217,2885.9029018916935,13946.83079743187,ETH/SHIB
610,6292.743660925513,2876.265064499681,13878.583448718611,ETH/SHIB
611,6356.531391316735,2878.9625233661645,14073.698600774409,ETH/SHIB
612,6374.644553447287,2887.198542446326,14163.748451700358,ETH/SHIB
613,6429.598411646838,2863.8957460608704,14249.600067052002,ETH/SHIB
614,6444.93651863092,2836.5039996559212,14398.696792951507,ETH/SHIB
615,6431.960768560001,2813.996559345246,14500.171399319639,ETH/SHIB
616,6392.99876614628,2786.124306805465,14470.66626206871,ETH/SHIB
617,6427.813348657613,2775.259604649841,14524.371916615935,ETH/SHIB
618,6356.9162482176625,2769.6978589279843,14470.156407482607,ETH/SHIB
619,6355.923863588626,2787.7334250772305,14400.924629619625,ETH/SHIB
620,6332.361787211311,2779.588303715499,14379.631636784188,ETH/SHIB
621,6357.703001300935,2775.3117880267428,14285.647058192619,ETH/SHIB
622,6337.015478067657,2773.4411849070193,14233.926542494573,ETH/SHIB
623,6303.221732140389,2783.1261920202505,14323.868609472174,ETH/SHIB
624,6341.070162835265,2816.595199071867,14279.487744012933,ETH/SHIB
625,6344.692876638303,2851.47743298056,14118.731361833188,ETH/SHIB
626,6249.4746242439005,2846.565931613206,13912.13693752699,ETH/SHIB
627,6211.877212150661,2826.4328528920682,13838.49593986791,ETH/SHIB
628,6140.69857327212,2816.3044298416035,13639.508964349641,ETH/SHIB
629,6053.436771872423,2796.841280543925,13381.178278191715,ETH/SHIB
630,6032.300495051268,2793.904680119125,13275.392564346637,ETH/SHIB
631,6049.756454231737,2817.0868095504165,13119.176888276319,ETH/SHIB
632,5979.082154677321,2807.431553419296,13099.986413675299,ETH/SHIB
633,6005.758397461019,2797.9021746917683,13052.291311192776,ETH/SHIB
634,5967.045155128612,2787.628519982866,12981.973791774557,ETH/SHIB
635,5962.006991669916,2796.301324509674,12908.597115624534,ETH/SHIB
636,5909.171898858639,2785.247516012948,12815.825612101586,ETH/SHIB
637,5904.3574832422855,2782.995259586711,12689.543886825883,ETH/SHIB
638,5903.004902970503,2749.3600158493978,12576.384706996982,ETH/SHIB
639,5858.424363918559,2732.271304352765,12473.61527069394,ETH/SHIB
640,5837.892098016684,2685.4679096225173,12522.911627356529,ETH/SHIB
641,5810.536963644527,2692.5614672957013,12395.089970292907,ETH/SHIB
642,5776.977622459419,2671.9745968897314,12267.134695209888,ETH/SHIB
643,5736.933262032901,2661.8137921886537,12168.241876164255,ETH/SHIB
644,5739.201398070528,2650.1881241536635,12149.989391850007,ETH/SHIB
645,5687.392806038849,2634.0891832934813,11994.944952357742,ETH/SHIB
646,5649.482311043855,2590.2799310217133,11995.3524242908,ETH/SHIB
647,5625.630412398447,2572.584409968202,12013.297383739502,ETH/SHIB
648,5611.450203785853,2536.883389025074,12103.048057063277,ETH/SHIB
649,5602.4477101666835,2519.3777349452325,12074.600300839758,ETH/SHIB
650,5575.112028580772,2512.6862997855496,12095.716151412127,ETH/SHIB
651,5545.683268668857,2501.510932653351,12163.103124207879,ETH/SHIB
652,5542.964155088516,2482.491984325788,12195.931856698253,ETH/SHIB
653,5546.018782265394,2515.3423481893637,12188.381117945159,ETH/SHIB
654,5578.59252413576,2544.7378797156384,12295.781315740593,ETH/SHIB
655,5606.8552922316,2543.4095150328376,12379.276495734557,ETH/SHIB
656,5663.887198246416,2527.765003299495,12576.273949155451,ETH/SHIB
657,5720.115951459456,2549.382198503928,12735.655172627361,ETH/SHIB
658,5757.682866503108,2553.9172091234777,12994.762951594772,ETH/SHIB
659,5825.35264790949,2565.13915825123,13188.09659635957,ETH/SHIB
