minute,kappa_3_usdt_per_min,kappa_1_usdt_per_min,kappa_0.3_usdt_per_min,kappa_0.1_usdt_per_min,kappa_0.03_usdt_per_min
1277,34028.01271477771,11342.670904925903,3402.8012714777706,1134.2670904925901,340.2801271477771
1278,33546.95403370975,11182.318011236584,3354.6954033709753,1118.2318011236584,335.46954033709756
1279,33077.997820424425,11025.999273474808,3307.7997820424425,1102.5999273474808,330.77997820424423
1280,32395.80265964474,10798.600886548247,3239.580265964474,1079.8600886548247,323.95802659644744
1281,32053.01895916825,10684.339653056084,3205.3018959168253,1068.4339653056084,320.53018959168253
1282,31823.831510352506,10607.943836784169,3182.3831510352506,1060.7943836784168,318.23831510352505
1283,31447.718568946086,10482.57285631536,3144.7718568946084,1048.2572856315362,314.47718568946084
1284,31346.85815542136,10448.952718473787,3134.685815542136,1044.8952718473788,313.4685815542136
1285,31460.81659782509,10486.938865941696,3146.081659782509,1048.6938865941697,314.6081659782509
1286,30634.23148126846,10211.410493756153,3063.4231481268457,1021.1410493756152,306.3423148126846
1287,30047.20696696608,10015.73565565536,3004.720696696608,1001.573565565536,300.4720696696608
1288,29487.472133075797,9829.157377691932,2948.7472133075794,982.9157377691931,294.87472133075795
1289,29124.023813948254,9708.007937982751,2912.402381394825,970.8007937982751,291.2402381394825
1290,28823.997270005628,9607.999090001875,2882.3997270005625,960.7999090001875,288.2399727000563
1291,28699.243050375015,9566.414350125004,2869.924305037501,956.6414350125004,286.99243050375014
1292,28174.50495899572,9391.501652998573,2817.4504958995717,939.1501652998572,281.7450495899572
1293,27697.64347806108,9232.54782602036,2769.764347806108,923.254782602036,276.9764347806108
1294,27410.008785973758,9136.669595324587,2741.000878597376,913.6669595324586,274.1000878597376
1295,26988.22586420164,8996.075288067212,2698.8225864201636,899.6075288067212,269.8822586420164
1296,26078.648151789275,8692.882717263092,2607.8648151789275,869.2882717263092,260.78648151789275
1297,25674.22366507195,8558.074555023983,2567.422366507195,855.8074555023983,256.74223665071946
1298,25264.725227670766,8421.575075890256,2526.4725227670765,842.1575075890256,252.64725227670766
1299,24812.77766467567,8270.925888225223,2481.277766467567,827.0925888225223,248.1277766467567
1300,24559.02426190325,8186.341420634417,2455.902426190325,818.6341420634417,245.5902426190325
1301,24140.461730450865,8046.820576816955,2414.0461730450866,804.6820576816955,241.40461730450866
1302,23646.250639759928,7882.083546586643,2364.625063975993,788.2083546586643,236.4625063975993
1303,23446.31281399594,7815.437604665313,2344.631281399594,781.5437604665314,234.4631281399594
1304,23186.565109593455,7728.855036531151,2318.6565109593453,772.8855036531152,231.86565109593454
1305,22944.663384081858,7648.221128027286,2294.466338408186,764.8221128027286,229.44663384081858
1306,22985.618164651685,7661.872721550561,2298.5618164651687,766.1872721550562,229.85618164651686
1307,23030.215588717416,7676.7385295724725,2303.0215588717415,767.6738529572473,230.30215588717417
1308,23017.984875779344,7672.6616252597805,2301.7984875779343,767.2661625259781,230.17984875779342
1309,23165.11265633199,7721.7042187773295,2316.511265633199,772.1704218777329,231.65112656331988
1310,23292.608859278313,7764.202953092771,2329.2608859278316,776.4202953092771,232.92608859278315
1311,24007.75870126447,8002.586233754823,2400.775870126447,800.2586233754823,240.0775870126447
1312,24714.931643091903,8238.310547697301,2471.4931643091904,823.8310547697301,247.14931643091904
1313,25785.615765741346,8595.205255247116,2578.5615765741345,859.5205255247115,257.85615765741346
1314,26664.17973908461,8888.059913028204,2666.417973908461,888.8059913028204,266.64179739084614
1315,27736.759652713026,9245.586550904341,2773.6759652713026,924.5586550904342,277.3675965271303
1316,29300.513846705773,9766.837948901924,2930.051384670577,976.6837948901924,293.00513846705775
1317,30372.673638787208,10124.224546262403,3037.267363878721,1012.4224546262403,303.7267363878721
1318,31474.198721211105,10491.399573737035,3147.4198721211105,1049.1399573737035,314.74198721211104
1319,32392.847039192682,10797.615679730894,3239.2847039192684,1079.7615679730893,323.9284703919268
1320,33074.19187474452,11024.73062491484,3307.4191874744524,1102.4730624914841,330.7419187474452
1321,33763.88476742965,11254.628255809883,3376.388476742965,1125.4628255809885,337.6388476742965
1322,34408.22520119097,11469.408400396993,3440.8225201190976,1146.9408400396992,344.08225201190976
1323,34806.75578340417,11602.25192780139,3480.6755783404174,1160.225192780139,348.06755783404174
1324,35046.64055511503,11682.213518371678,3504.664055511503,1168.2213518371677,350.46640555115033
1325,35275.17982356987,11758.39327452329,3527.517982356987,1175.8393274523291,352.75179823569874
1326,35804.93979862563,11934.97993287521,3580.493979862563,1193.497993287521,358.0493979862563
1327,36262.75527665135,12087.585092217116,3626.2755276651346,1208.7585092217116,362.6275527665135
1328,36898.3355785604,12299.445192853467,3689.83355785604,1229.9445192853466,368.983355785604
1329,37253.632817839,12417.877605946333,3725.3632817839,1241.7877605946333,372.53632817839
1330,37669.64825811468,12556.54941937156,3766.964825811468,1255.654941937156,376.6964825811468
1331,37253.250757944625,12417.75025264821,3725.325075794463,1241.775025264821,372.5325075794463
1332,37256.747830964574,12418.915943654858,3725.6747830964573,1241.8915943654858,372.56747830964576
1333,36933.353739564256,12311.117913188085,3693.3353739564254,1231.1117913188084,369.3335373956425
1334,36436.06676376515,12145.355587921717,3643.606676376515,1214.5355587921717,364.3606676376515
1335,35624.50940453814,11874.83646817938,3562.450940453814,1187.483646817938,356.2450940453814
1336,34908.57500987658,11636.19166995886,3490.8575009876577,1163.619166995886,349.0857500987658
1337,34395.73726913375,11465.245756377917,3439.573726913375,1146.5245756377917,343.9573726913375
1338,33792.96460676912,11264.321535589708,3379.2964606769124,1126.4321535589709,337.92964606769124
1339,33312.72467361689,11104.241557872296,3331.2724673616885,1110.4241557872294,333.12724673616884
1340,32862.665702703816,10954.221900901272,3286.2665702703816,1095.4221900901273,328.62665702703816
1341,32722.78359956833,10907.594533189444,3272.2783599568334,1090.7594533189445,327.22783599568334
1342,32773.38360383877,10924.46120127959,3277.338360383877,1092.446120127959,327.73383603838766
1343,32888.165977196615,10962.72199239887,3288.8165977196613,1096.2721992398872,328.8816597719661
1344,32975.44953978126,10991.81651326042,3297.544953978126,1099.181651326042,329.7544953978126
1345,32916.8619148595,10972.287304953168,3291.6861914859505,1097.2287304953168,329.16861914859504
1346,32746.532580040024,10915.51086001334,3274.6532580040025,1091.5510860013342,327.46532580040025
1347,32599.521351167423,10866.507117055808,3259.9521351167423,1086.6507117055808,325.9952135116742
1348,32181.485193845718,10727.161731281907,3218.148519384572,1072.7161731281906,321.8148519384572
1349,31706.90243449373,10568.967478164577,3170.690243449373,1056.8967478164577,317.0690243449373
1350,31155.10277353731,10385.03425784577,3115.510277353731,1038.5034257845768,311.5510277353731
1351,30830.32217810739,10276.77405936913,3083.032217810739,1027.6774059369131,308.3032217810739
1352,30376.636406251095,10125.545468750364,3037.6636406251096,1012.5545468750365,303.76636406251095
1353,29801.94623469369,9933.98207823123,2980.194623469369,993.398207823123,298.0194623469369
1354,29698.02524547089,9899.341748490297,2969.802524547089,989.9341748490297,296.9802524547089
1355,29703.77412895625,9901.258042985417,2970.377412895625,990.1258042985418,297.0377412895625
1356,29249.822342309184,9749.940780769728,2924.9822342309185,974.9940780769728,292.4982234230918
1357,28946.31411318498,9648.771371061659,2894.631411318498,964.877137106166,289.4631411318498
1358,28636.874276739014,9545.624758913005,2863.6874276739013,954.5624758913004,286.36874276739013
1359,28530.609892093795,9510.203297364598,2853.0609892093794,951.0203297364599,285.3060989209379
1360,28571.62298791662,9523.87432930554,2857.162298791662,952.387432930554,285.7162298791662
1361,28159.561561579874,9386.520520526625,2815.9561561579876,938.6520520526625,281.59561561579875
1362,27532.397940891424,9177.46598029714,2753.2397940891424,917.746598029714,275.3239794089142
1363,27093.337971999452,9031.112657333151,2709.3337971999454,903.1112657333151,270.93337971999455
1364,26756.112139670237,8918.704046556746,2675.6112139670236,891.8704046556745,267.5611213967024
1365,26500.891512313898,8833.630504104633,2650.0891512313897,883.3630504104632,265.00891512313893
1366,26193.538183891025,8731.17939463034,2619.3538183891023,873.1179394630342,261.93538183891025
1367,25737.467226519595,8579.155742173198,2573.7467226519598,857.9155742173199,257.37467226519595
1368,25488.561197213312,8496.187065737771,2548.856119721331,849.618706573777,254.88561197213312
1369,25481.75283284435,8493.917610948118,2548.1752832844354,849.3917610948117,254.81752832844353
1370,25315.32833708529,8438.44277902843,2531.5328337085293,843.844277902843,253.1532833708529
1371,25923.22654633017,8641.07551544339,2592.322654633017,864.107551544339,259.2322654633017
1372,26358.78214898987,8786.260716329958,2635.878214898987,878.6260716329957,263.5878214898987
1373,26927.296723599775,8975.765574533258,2692.7296723599775,897.5765574533258,269.2729672359977
1374,27141.088308341197,9047.029436113733,2714.1088308341195,904.7029436113733,271.410883083412
1375,27361.99063152481,9120.663543841603,2736.199063152481,912.0663543841604,273.6199063152481
1376,28025.239773823287,9341.746591274428,2802.5239773823287,934.174659127443,280.2523977382329
1377,28710.364842961673,9570.121614320558,2871.0364842961676,957.0121614320558,287.1036484296167
1378,29301.71592288057,9767.23864096019,2930.171592288057,976.723864096019,293.0171592288057
1379,29602.320638058503,9867.440212686168,2960.2320638058504,986.7440212686167,296.023206380585
1380,29874.673659042273,9958.224553014092,2987.4673659042273,995.8224553014091,298.74673659042276
1381,30113.15082227052,10037.71694075684,3011.315082227052,1003.771694075684,301.1315082227052
1382,30538.62735962954,10179.542453209846,3053.862735962954,1017.9542453209846,305.3862735962954
1383,30704.864776098602,10234.9549253662,3070.4864776098602,1023.4954925366201,307.04864776098606
1384,30772.94055278448,10257.64685092816,3077.294055278448,1025.764685092816,307.7294055278448
1385,30775.57494258328,10258.524980861093,3077.557494258328,1025.8524980861093,307.7557494258328
1386,31280.60047549657,10426.866825165524,3128.0600475496567,1042.6866825165523,312.80600475496567
1387,31615.37107700011,10538.457025666703,3161.537107700011,1053.8457025666703,316.1537107700011
1388,31947.94876616849,10649.316255389496,3194.7948766168493,1064.9316255389497,319.4794876616849
1389,32085.725944958813,10695.241981652936,3208.5725944958813,1069.5241981652937,320.8572594495881
1390,32417.157351206588,10805.719117068862,3241.715735120659,1080.571911706886,324.17157351206583
1391,31945.035864302696,10648.345288100898,3194.5035864302695,1064.8345288100898,319.45035864302696
1392,31873.680959672813,10624.560319890938,3187.368095967281,1062.4560319890936,318.7368095967281
1393,31686.058962290823,10562.019654096941,3168.605896229082,1056.2019654096941,316.86058962290826
1394,31214.30365732405,10404.767885774683,3121.430365732405,1040.4767885774684,312.1430365732405
1395,30917.136580115737,10305.712193371914,3091.713658011574,1030.5712193371912,309.1713658011574
1396,30217.03379792092,10072.344599306973,3021.703379792092,1007.2344599306973,302.1703379792092
1397,29635.74436438298,9878.581454794326,2963.574436438298,987.8581454794327,296.3574436438298
1398,29231.635073155765,9743.878357718588,2923.163507315576,974.3878357718588,292.31635073155763
1399,28942.41998112052,9647.473327040174,2894.241998112052,964.7473327040174,289.4241998112052
1400,28686.84743224934,9562.282477416446,2868.6847432249338,956.2282477416446,286.8684743224934
1401,28829.07314852616,9609.69104950872,2882.907314852616,960.969104950872,288.2907314852616
1402,28807.48157083926,9602.49385694642,2880.748157083926,960.249385694642,288.0748157083926
1403,28915.827971770745,9638.609323923582,2891.5827971770746,963.8609323923582,289.15827971770744
1404,29001.992664480505,9667.330888160168,2900.1992664480504,966.7330888160168,290.019926644805
1405,29216.06764788121,9738.689215960403,2921.606764788121,973.8689215960403,292.1606764788121
1406,28938.38076418245,9646.12692139415,2893.8380764182452,964.612692139415,289.3838076418245
1407,28779.025465855302,9593.008488618434,2877.90254658553,959.3008488618434,287.790254658553
1408,28519.711797430286,9506.570599143428,2851.9711797430286,950.6570599143429,285.19711797430284
1409,28402.33525548096,9467.44508516032,2840.233525548096,946.744508516032,284.0233525548096
1410,28217.31253920683,9405.770846402276,2821.731253920683,940.5770846402276,282.1731253920683
1411,27911.766965025934,9303.92232167531,2791.1766965025936,930.3922321675311,279.11766965025936
1412,27500.047228271644,9166.682409423882,2750.0047228271646,916.6682409423881,275.00047228271643
1413,27182.180592800338,9060.726864266779,2718.2180592800337,906.0726864266779,271.82180592800336
1414,27180.769223909378,9060.256407969793,2718.076922390938,906.0256407969792,271.8076922390938
1415,26945.274105158787,8981.758035052928,2694.5274105158787,898.1758035052928,269.45274105158785
1416,27157.636199453467,9052.545399817822,2715.763619945347,905.2545399817823,271.5763619945347
1417,27354.50704780059,9118.16901593353,2735.450704780059,911.816901593353,273.5450704780059
1418,27403.453179490763,9134.484393163588,2740.345317949076,913.4484393163588,274.03453179490765
1419,27402.765189033547,9134.255063011182,2740.276518903355,913.4255063011183,274.0276518903355
1420,27524.46209107376,9174.820697024586,2752.446209107376,917.4820697024587,275.24462091073764
1421,27201.489862733397,9067.1632875778,2720.1489862733397,906.7163287577799,272.014898627334
1422,26971.426960301138,8990.475653433712,2697.1426960301137,899.0475653433713,269.71426960301136
1423,26724.8026176768,8908.267539225599,2672.48026176768,890.82675392256,267.248026176768
1424,26509.00672882751,8836.335576275837,2650.9006728827508,883.6335576275836,265.09006728827507
1425,26158.174373671536,8719.391457890513,2615.8174373671536,871.9391457890513,261.5817437367154
1426,25826.760725677766,8608.920241892589,2582.676072567777,860.8920241892589,258.2676072567777
1427,25596.62909748764,8532.209699162546,2559.662909748764,853.2209699162546,255.9662909748764
1428,25496.6991245559,8498.8997081853,2549.66991245559,849.88997081853,254.966991245559
1429,25336.040840258553,8445.34694675285,2533.604084025855,844.5346946752851,253.3604084025855
1430,25257.06721648483,8419.022405494943,2525.706721648483,841.9022405494943,252.5706721648483
1431,27328.388480441303,9109.462826813768,2732.8388480441304,910.9462826813767,273.283884804413
1432,28598.34953658307,9532.783178861024,2859.8349536583073,953.2783178861024,285.9834953658307
1433,29726.069683146005,9908.689894382002,2972.6069683146006,990.8689894382002,297.26069683146005
1434,30964.417297756518,10321.472432585506,3096.4417297756518,1032.1472432585506,309.6441729775652
1435,31918.804823668383,10639.60160788946,3191.880482366838,1063.960160788946,319.1880482366838
1436,32799.25726152874,10933.085753842915,3279.9257261528746,1093.3085753842915,327.99257261528743
1437,33653.22767291703,11217.74255763901,3365.3227672917033,1121.774255763901,336.5322767291703
1438,34442.84120205264,11480.947067350879,3444.2841202052637,1148.0947067350878,344.42841202052637
1439,35296.72953342636,11765.57651114212,3529.672953342636,1176.557651114212,352.9672953342636
